,blueGoldDiff,blueExperienceDiff,blueGoldPerMin,blueTotalGold,blueTotalExperience,blueAvgLevel,blueKills,redDeaths,blueAssists,blueTotalMinionsKilled,blueCSPerMin,blueEliteMonsters,blueDragons,blueFirstBlood,redFirstBlood,redDragons,redTotalMinionsKilled,redCSPerMin,redEliteMonsters,redAssists,blueDeaths,redKills,redAvgLevel,redTotalExperience,redTotalGold,redGoldPerMin,redExperienceDiff,redGoldDiff,blueWins
7456,-583,360,1597.9,15979,17379,6.8,5,5,10,195,19.5,0,0,0,1,1,200,20.0,1,9,8,8,6.6,17019,16562,1656.2,-360,583,0
7457,2845,2164,1828.7,18287,18535,7.2,9,9,9,242,24.2,0,0,1,0,0,233,23.3,0,6,5,5,6.6,16371,15442,1544.2,-2164,-2845,0
7458,-5010,-4509,1488.8,14888,15213,6.4,5,5,8,153,15.3,0,0,0,1,1,218,21.8,1,10,12,12,7.6,19722,19898,1989.8,4509,5010,0
7459,-877,-813,1604.0,16040,18690,7.0,3,3,3,248,24.8,1,1,0,1,0,264,26.4,0,6,5,5,7.2,19503,16917,1691.7,813,877,1
7460,365,-719,1538.8,15388,17788,6.8,4,4,6,220,22.0,1,1,1,0,0,252,25.2,0,0,0,0,6.8,18507,15023,1502.3,719,-365,1
7461,278,-343,1672.6,16726,18339,7.0,7,7,7,217,21.7,0,0,0,1,1,206,20.6,1,5,6,6,7.0,18682,16448,1644.8,343,-278,0
7462,1291,2116,1724.2,17242,18478,7.0,6,6,6,230,23.0,1,1,0,1,0,171,17.1,0,8,7,7,6.6,16362,15951,1595.1,-2116,-1291,1
7463,2518,2382,1765.0,17650,18670,7.0,7,7,11,243,24.3,1,1,1,0,0,196,19.6,0,8,5,5,6.6,16288,15132,1513.2,-2382,-2518,1
7464,364,1705,1733.5,17335,19512,7.4,10,10,8,208,20.8,0,0,0,1,0,218,21.8,0,6,6,6,7.0,17807,16971,1697.1,-1705,-364,0
7465,206,-460,1693.8,16938,17857,7.0,7,7,7,222,22.2,1,1,1,0,0,215,21.5,0,6,8,8,7.0,18317,16732,1673.2,460,-206,0
7466,-5221,-4220,1365.5,13655,15392,6.4,3,3,2,179,17.9,0,0,1,0,1,239,23.9,1,12,10,10,7.6,19612,18876,1887.6,4220,5221,0
7467,151,806,1682.3,16823,18727,7.0,6,6,4,213,21.3,1,0,0,1,1,226,22.6,1,8,7,7,6.8,17921,16672,1667.2,-806,-151,1
7468,782,1642,1583.4,15834,19029,7.0,4,4,2,258,25.8,1,1,1,0,0,238,23.8,0,3,3,3,6.6,17387,15052,1505.2,-1642,-782,1
7469,-2366,-340,1497.0,14970,17809,6.8,2,2,2,235,23.5,1,0,0,1,0,226,22.6,0,14,8,8,6.8,18149,17336,1733.6,340,2366,0
7470,386,-200,1717.3,17173,18789,7.2,6,6,10,232,23.2,1,1,0,1,0,202,20.2,0,8,6,6,7.2,18989,16787,1678.7,200,-386,0
7471,-3559,-3320,1340.9,13409,15601,6.6,1,1,1,203,20.3,0,0,0,1,1,236,23.6,2,4,6,6,7.0,18921,16968,1696.8,3320,3559,0
7472,-900,1475,1702.2,17022,19318,7.0,8,8,8,237,23.7,1,0,1,0,1,203,20.3,1,12,8,8,7.0,17843,17922,1792.2,-1475,900,1
7473,606,820,1580.4,15804,18509,7.2,4,4,5,228,22.8,1,0,0,1,1,210,21.0,1,5,3,3,6.8,17689,15198,1519.8,-820,-606,0
7474,2939,993,1707.3,17073,16988,6.8,8,8,9,195,19.5,1,1,1,0,0,197,19.7,0,3,3,3,6.6,15995,14134,1413.4,-993,-2939,0
7475,1216,2889,1655.3,16553,19304,7.2,7,7,7,205,20.5,1,1,0,1,0,173,17.3,0,7,6,6,6.6,16415,15337,1533.7,-2889,-1216,1
7476,2488,2453,1767.9,17679,19757,7.4,9,9,10,237,23.7,1,1,1,0,0,222,22.2,0,5,3,3,7.0,17304,15191,1519.1,-2453,-2488,0
7477,-6259,-5376,1400.7,14007,14101,6.2,4,4,7,197,19.7,1,1,0,1,0,247,24.7,0,14,13,13,7.2,19477,20266,2026.6,5376,6259,0
7478,-3246,-1980,1398.6,13986,16124,6.4,2,2,3,189,18.9,1,1,0,1,0,209,20.9,0,10,9,9,7.0,18104,17232,1723.2,1980,3246,0
7479,572,-233,1648.1,16481,18136,7.0,7,7,8,190,19.0,0,0,1,0,1,224,22.4,1,7,5,5,7.0,18369,15909,1590.9,233,-572,0
7480,1260,1141,1783.4,17834,19107,7.2,10,10,12,208,20.8,1,1,0,1,0,226,22.6,0,4,5,5,7.0,17966,16574,1657.4,-1141,-1260,1
7481,528,-805,1720.0,17200,17501,6.6,8,8,8,226,22.6,1,1,1,0,0,199,19.9,0,7,7,7,7.2,18306,16672,1667.2,805,-528,1
7482,-206,-363,1712.5,17125,16776,6.8,9,9,13,191,19.1,2,1,1,0,0,204,20.4,0,7,9,9,6.6,17139,17331,1733.1,363,206,1
7483,375,-566,1693.7,16937,18017,7.0,7,7,9,214,21.4,1,1,0,1,0,194,19.4,0,7,7,7,7.0,18583,16562,1656.2,566,-375,1
7484,306,-936,1580.2,15802,17365,7.0,4,4,4,237,23.7,2,1,1,0,0,209,20.9,0,5,4,4,7.0,18301,15496,1549.6,936,-306,1
7485,4680,2780,1933.6,19336,19593,7.4,12,12,18,221,22.1,0,0,0,1,0,214,21.4,0,2,2,2,6.8,16813,14656,1465.6,-2780,-4680,1
7486,2702,1047,1852.4,18524,18193,7.0,8,8,11,241,24.1,1,1,1,0,0,228,22.8,0,5,3,3,6.8,17146,15822,1582.2,-1047,-2702,1
7487,-1938,-1173,1534.6,15346,17250,6.6,4,4,5,212,21.2,0,0,1,0,1,225,22.5,1,7,7,7,7.0,18423,17284,1728.4,1173,1938,0
7488,1051,797,1691.2,16912,17195,6.8,8,8,10,205,20.5,1,1,1,0,0,212,21.2,0,8,6,6,6.6,16398,15861,1586.1,-797,-1051,1
7489,-620,-147,1484.3,14843,18146,7.0,2,2,2,236,23.6,0,0,0,1,0,236,23.6,0,5,4,4,7.0,18293,15463,1546.3,147,620,1
7490,987,-377,1703.7,17037,17825,7.0,7,7,10,237,23.7,0,0,1,0,1,219,21.9,2,5,5,5,7.0,18202,16050,1605.0,377,-987,0
7491,-437,-1284,1752.5,17525,16972,7.0,9,9,4,202,20.2,0,0,0,1,1,190,19.0,1,12,11,11,6.8,18256,17962,1796.2,1284,437,1
7492,-2031,-2540,1410.2,14102,16463,6.8,1,1,1,211,21.1,1,0,0,1,0,221,22.1,0,6,5,5,7.0,19003,16133,1613.3,2540,2031,0
7493,-1932,-930,1553.0,15530,18389,7.0,6,6,7,222,22.2,0,0,0,1,1,232,23.2,1,6,10,10,7.4,19319,17462,1746.2,930,1932,0
7494,-2626,-1992,1516.8,15168,17149,6.8,4,4,5,201,20.1,0,0,1,0,0,254,25.4,0,7,8,8,7.2,19141,17794,1779.4,1992,2626,0
7495,-2631,-1358,1490.0,14900,18274,6.8,3,3,1,211,21.1,1,1,0,1,0,221,22.1,0,11,5,5,7.4,19632,17531,1753.1,1358,2631,1
7496,1899,2690,1763.9,17639,19606,7.2,8,8,5,228,22.8,2,1,1,0,0,208,20.8,0,9,5,5,6.8,16916,15740,1574.0,-2690,-1899,1
7497,-2607,-2125,1495.8,14958,16560,6.6,3,3,3,239,23.9,1,1,1,0,0,253,25.3,0,8,7,7,7.0,18685,17565,1756.5,2125,2607,1
7498,-676,-864,1456.9,14569,16559,6.6,2,2,1,227,22.7,1,1,0,1,0,236,23.6,0,3,2,2,6.8,17423,15245,1524.5,864,676,0
7499,1968,1923,1682.0,16820,18804,7.2,7,7,5,222,22.2,2,1,1,0,0,205,20.5,0,4,3,3,6.8,16881,14852,1485.2,-1923,-1968,0
7500,-4035,-2639,1489.1,14891,17683,6.8,4,4,0,218,21.8,0,0,0,1,1,246,24.6,1,11,11,11,7.4,20322,18926,1892.6,2639,4035,0
7501,-2349,-2678,1508.9,15089,16002,6.4,5,5,7,182,18.2,0,0,0,1,1,201,20.1,1,7,9,9,7.0,18680,17438,1743.8,2678,2349,0
7502,-3175,-1845,1342.7,13427,16472,6.8,1,1,1,211,21.1,0,0,0,1,1,217,21.7,1,5,6,6,7.0,18317,16602,1660.2,1845,3175,0
7503,2450,2233,1784.8,17848,19823,7.4,8,8,6,253,25.3,2,1,1,0,0,227,22.7,0,3,3,3,7.0,17590,15398,1539.8,-2233,-2450,1
7504,1373,1766,1802.1,18021,18556,7.2,12,12,16,202,20.2,2,1,1,0,0,200,20.0,0,10,6,6,6.4,16790,16648,1664.8,-1766,-1373,1
7505,1504,2057,1637.0,16370,18289,7.0,4,4,5,257,25.7,2,1,1,0,0,191,19.1,0,6,4,4,6.8,16232,14866,1486.6,-2057,-1504,1
7506,-765,-492,1609.1,16091,16748,6.8,8,8,11,200,20.0,1,1,1,0,0,185,18.5,0,11,6,6,7.0,17240,16856,1685.6,492,765,1
7507,-2921,-3196,1512.9,15129,15915,6.4,5,5,5,176,17.6,0,0,0,1,0,203,20.3,0,12,10,10,7.0,19111,18050,1805.0,3196,2921,0
7508,2283,830,1681.7,16817,17790,6.8,7,7,9,228,22.8,0,0,1,0,1,202,20.2,1,6,3,3,6.8,16960,14534,1453.4,-830,-2283,1
7509,2297,392,1820.3,18203,17893,6.8,8,8,7,248,24.8,1,0,1,0,1,193,19.3,1,6,6,6,6.8,17501,15906,1590.6,-392,-2297,1
7510,578,144,1770.6,17706,17870,6.8,10,10,10,212,21.2,0,0,0,1,0,204,20.4,0,6,9,9,7.0,17726,17128,1712.8,-144,-578,1
7511,1794,2647,1666.8,16668,18055,7.0,10,10,6,192,19.2,1,1,0,1,0,203,20.3,0,3,4,4,6.4,15408,14874,1487.4,-2647,-1794,1
7512,-971,-1588,1586.2,15862,16175,6.6,5,5,10,229,22.9,0,0,1,0,0,195,19.5,1,6,6,6,6.8,17763,16833,1683.3,1588,971,0
7513,1269,-422,1747.9,17479,17898,6.8,9,9,10,209,20.9,0,0,1,0,1,207,20.7,1,8,7,7,6.8,18320,16210,1621.0,422,-1269,1
7514,-34,-122,1678.2,16782,18450,7.0,9,9,6,218,21.8,1,0,1,0,1,234,23.4,1,3,5,5,7.0,18572,16816,1681.6,122,34,0
7515,1171,918,1794.2,17942,18724,7.2,8,8,7,213,21.3,1,1,0,1,0,189,18.9,0,12,8,8,7.0,17806,16771,1677.1,-918,-1171,0
7516,-2298,-1255,1741.8,17418,18495,7.0,10,10,8,202,20.2,0,0,0,1,1,171,17.1,1,10,15,15,7.2,19750,19716,1971.6,1255,2298,0
7517,-2807,-2956,1618.0,16180,16639,6.6,8,8,7,185,18.5,0,0,1,0,0,236,23.6,0,17,10,10,7.4,19595,18987,1898.7,2956,2807,0
7518,-1155,-638,1412.4,14124,15978,6.4,2,2,2,229,22.9,0,0,1,0,0,215,21.5,0,7,4,4,6.6,16616,15279,1527.9,638,1155,1
7519,-69,-634,1845.2,18452,17864,7.0,8,8,10,241,24.1,0,0,0,1,1,180,18.0,2,10,11,11,7.0,18498,18521,1852.1,634,69,0
7520,576,-1839,1714.2,17142,18300,7.2,6,6,8,227,22.7,1,1,1,0,0,222,22.2,1,7,4,4,7.4,20139,16566,1656.6,1839,-576,0
7521,-1694,-468,1614.3,16143,17196,6.8,7,7,9,181,18.1,1,0,1,0,1,200,20.0,1,16,10,10,6.8,17664,17837,1783.7,468,1694,0
7522,-2600,-1587,1594.4,15944,17805,7.0,4,4,4,201,20.1,0,0,0,1,1,251,25.1,1,13,9,9,7.2,19392,18544,1854.4,1587,2600,0
7523,-2160,-88,1405.9,14059,17446,6.8,1,1,0,213,21.3,1,0,0,1,1,204,20.4,1,10,6,6,6.8,17534,16219,1621.9,88,2160,0
7524,4013,2137,1946.5,19465,17819,7.0,11,11,14,214,21.4,1,1,1,0,0,182,18.2,0,8,7,7,6.4,15682,15452,1545.2,-2137,-4013,1
7525,1338,46,1715.1,17151,18082,7.0,8,8,14,227,22.7,1,1,1,0,0,204,20.4,0,5,6,6,7.0,18036,15813,1581.3,-46,-1338,0
7526,5019,3765,1948.3,19483,19290,7.2,14,14,16,227,22.7,1,0,0,1,0,203,20.3,0,1,3,3,6.4,15525,14464,1446.4,-3765,-5019,1
7527,258,762,1571.6,15716,16324,6.4,8,8,9,190,19.0,0,0,0,1,1,183,18.3,1,8,6,6,6.2,15562,15458,1545.8,-762,-258,0
7528,-2327,-2301,1501.5,15015,17386,6.8,3,3,3,216,21.6,0,0,0,1,0,230,23.0,1,8,8,8,7.2,19687,17342,1734.2,2301,2327,0
7529,1843,3584,1684.7,16847,19212,7.0,9,9,7,211,21.1,0,0,0,1,0,194,19.4,0,4,4,4,6.2,15628,15004,1500.4,-3584,-1843,0
7530,-1021,-2152,1490.7,14907,16847,6.6,3,3,3,205,20.5,0,0,1,0,1,238,23.8,1,5,3,3,7.2,18999,15928,1592.8,2152,1021,0
7531,-450,-1721,1576.8,15768,17401,6.8,5,5,6,200,20.0,0,0,1,0,1,225,22.5,1,5,6,6,7.4,19122,16218,1621.8,1721,450,0
7532,-790,-1172,1672.2,16722,17229,6.8,10,10,10,163,16.3,1,1,1,0,0,207,20.7,1,8,10,10,7.0,18401,17512,1751.2,1172,790,0
7533,-989,-1102,1538.5,15385,17822,7.0,3,3,2,227,22.7,1,0,0,1,1,224,22.4,1,3,5,5,7.4,18924,16374,1637.4,1102,989,0
7534,-1412,-768,1610.2,16102,17077,6.6,6,6,8,200,20.0,0,0,1,0,0,227,22.7,0,9,8,8,6.8,17845,17514,1751.4,768,1412,0
7535,1926,3774,1697.7,16977,19637,7.2,7,7,6,209,20.9,0,0,0,1,1,235,23.5,1,3,2,2,6.4,15863,15051,1505.1,-3774,-1926,1
7536,-3022,-613,1603.3,16033,17402,6.8,8,8,12,188,18.8,0,0,1,0,0,221,22.1,1,6,8,8,7.2,18015,19055,1905.5,613,3022,0
7537,-716,573,1527.2,15272,18442,7.0,4,4,2,205,20.5,1,1,0,1,0,207,20.7,0,5,6,6,6.8,17869,15988,1598.8,-573,716,1
7538,3522,1996,1895.9,18959,19305,7.0,10,10,13,220,22.0,0,0,0,1,1,206,20.6,1,5,4,4,6.6,17309,15437,1543.7,-1996,-3522,0
7539,148,-543,1563.3,15633,17562,6.8,5,5,9,222,22.2,0,0,1,0,0,210,21.0,0,4,4,4,7.0,18105,15485,1548.5,543,-148,0
7540,-2987,-2017,1449.0,14490,17638,7.0,1,1,2,222,22.2,0,0,0,1,1,235,23.5,1,10,7,7,7.4,19655,17477,1747.7,2017,2987,0
7541,2303,2950,1781.2,17812,19411,7.2,6,6,9,263,26.3,0,0,1,0,1,191,19.1,1,9,5,5,6.6,16461,15509,1550.9,-2950,-2303,1
7542,288,-339,1560.3,15603,18354,6.8,3,3,3,239,23.9,0,0,0,1,0,232,23.2,0,2,3,3,7.0,18693,15315,1531.5,339,-288,0
7543,1692,373,1666.7,16667,18290,7.2,4,4,8,239,23.9,1,1,1,0,0,209,20.9,1,3,4,4,6.8,17917,14975,1497.5,-373,-1692,1
7544,-1546,-710,1617.7,16177,18425,7.0,5,5,8,224,22.4,0,0,0,1,1,183,18.3,1,12,11,11,7.4,19135,17723,1772.3,710,1546,0
7545,-1226,48,1678.0,16780,17484,6.8,8,8,8,209,20.9,0,0,0,1,1,225,22.5,1,12,10,10,6.8,17436,18006,1800.6,-48,1226,0
7546,-1985,-3666,1593.8,15938,14724,6.2,7,7,9,194,19.4,0,0,1,0,1,187,18.7,1,13,12,12,7.2,18390,17923,1792.3,3666,1985,0
7547,-2005,-1736,1615.4,16154,16080,6.6,7,7,9,199,19.9,0,0,1,0,0,229,22.9,0,10,10,10,6.8,17816,18159,1815.9,1736,2005,1
7548,-1530,-146,1497.5,14975,18139,7.0,4,4,2,201,20.1,2,1,0,1,0,220,22.0,0,8,6,6,7.2,18285,16505,1650.5,146,1530,0
7549,-4600,-3906,1468.3,14683,16048,6.6,3,3,2,215,21.5,1,0,1,0,0,209,20.9,0,11,12,12,7.4,19954,19283,1928.3,3906,4600,0
7550,75,-123,1583.6,15836,18034,6.8,6,6,6,216,21.6,1,1,0,1,0,254,25.4,0,1,4,4,6.8,18157,15761,1576.1,123,-75,1
7551,-185,-1442,1646.3,16463,16852,6.8,8,8,7,207,20.7,0,0,1,0,1,228,22.8,2,3,5,5,7.0,18294,16648,1664.8,1442,185,1
7552,-418,15,1571.2,15712,17100,6.8,4,4,4,213,21.3,1,1,1,0,0,166,16.6,0,11,7,7,6.8,17085,16130,1613.0,-15,418,1
7553,3642,2198,1766.5,17665,19246,7.4,9,9,9,232,23.2,1,0,1,0,1,199,19.9,1,1,2,2,7.0,17048,14023,1402.3,-2198,-3642,1
7554,5397,2928,1968.0,19680,18528,7.2,13,13,21,204,20.4,1,1,1,0,0,175,17.5,0,5,5,5,6.4,15600,14283,1428.3,-2928,-5397,1
7555,2247,1439,1640.0,16400,18900,7.4,5,5,3,255,25.5,0,0,1,0,1,202,20.2,1,1,3,3,7.0,17461,14153,1415.3,-1439,-2247,1
7556,-944,-2050,1465.9,14659,15944,6.2,3,3,3,193,19.3,1,1,0,1,0,213,21.3,0,6,7,7,6.8,17994,15603,1560.3,2050,944,1
7557,46,99,1874.2,18742,18884,7.0,9,9,14,232,23.2,0,0,0,1,0,236,23.6,0,16,10,10,7.0,18785,18696,1869.6,-99,-46,0
7558,1530,2305,1663.7,16637,19339,7.0,6,6,5,245,24.5,0,0,0,1,1,216,21.6,1,5,4,4,6.6,17034,15107,1510.7,-2305,-1530,1
7559,3854,2379,1807.9,18079,19818,7.2,9,9,5,272,27.2,1,1,1,0,0,230,23.0,0,1,2,2,6.8,17439,14225,1422.5,-2379,-3854,1
7560,-450,127,1640.7,16407,18597,6.8,5,5,6,217,21.7,1,0,1,0,1,223,22.3,1,7,7,7,7.0,18470,16857,1685.7,-127,450,1
7561,-1962,-684,1614.5,16145,17448,6.8,6,6,9,215,21.5,0,0,0,1,0,223,22.3,0,12,8,8,7.0,18132,18107,1810.7,684,1962,0
7562,4238,1418,1955.7,19557,18126,6.8,11,11,14,193,19.3,1,0,1,0,1,206,20.6,1,4,5,5,6.8,16708,15319,1531.9,-1418,-4238,1
7563,1037,922,1649.5,16495,18530,7.2,6,6,5,232,23.2,0,0,0,1,0,238,23.8,0,2,3,3,6.6,17608,15458,1545.8,-922,-1037,1
7564,-366,-923,1748.0,17480,17096,6.6,11,11,10,203,20.3,1,1,0,1,0,217,21.7,0,10,9,9,6.6,18019,17846,1784.6,923,366,0
7565,-1673,-1730,1507.4,15074,16329,6.8,2,2,4,225,22.5,0,0,0,1,1,215,21.5,1,10,9,9,7.0,18059,16747,1674.7,1730,1673,1
7566,-6047,-3060,1496.3,14963,15662,6.2,4,4,2,170,17.0,0,0,1,0,1,203,20.3,2,20,14,14,7.0,18722,21010,2101.0,3060,6047,0
7567,-677,-1382,1605.8,16058,17515,7.0,6,6,7,217,21.7,1,1,1,0,0,214,21.4,1,6,8,8,7.2,18897,16735,1673.5,1382,677,1
7568,-2465,-911,1482.4,14824,17975,7.0,2,2,1,214,21.4,0,0,1,0,0,243,24.3,1,6,6,6,7.2,18886,17289,1728.9,911,2465,0
7569,-365,855,1707.9,17079,17964,7.0,7,7,9,212,21.2,1,1,1,0,0,238,23.8,0,10,6,6,6.8,17109,17444,1744.4,-855,365,1
7570,5057,3423,2035.1,20351,19996,7.4,14,14,11,225,22.5,1,1,1,0,0,197,19.7,0,3,4,4,6.6,16573,15294,1529.4,-3423,-5057,1
7571,2292,1022,1873.2,18732,18910,7.2,12,12,11,222,22.2,1,0,1,0,0,213,21.3,0,8,5,5,7.0,17888,16440,1644.0,-1022,-2292,1
7572,5117,4126,1901.7,19017,19432,7.2,10,10,12,240,24.0,1,1,1,0,0,193,19.3,0,4,4,4,6.4,15306,13900,1390.0,-4126,-5117,1
7573,-304,-1023,1707.8,17078,17751,7.0,6,6,7,224,22.4,0,0,1,0,1,240,24.0,1,6,6,6,7.0,18774,17382,1738.2,1023,304,1
7574,390,-828,1535.1,15351,18539,7.0,2,2,2,245,24.5,0,0,0,1,1,235,23.5,2,1,3,3,7.2,19367,14961,1496.1,828,-390,0
7575,-257,-883,1588.5,15885,18531,7.0,3,3,2,243,24.3,1,0,0,1,0,232,23.2,0,6,3,3,7.2,19414,16142,1614.2,883,257,0
7576,3737,1796,1885.1,18851,19227,7.4,10,10,11,252,25.2,0,0,1,0,0,203,20.3,0,4,4,4,7.0,17431,15114,1511.4,-1796,-3737,1
7577,2167,538,1642.5,16425,17611,7.0,4,4,5,227,22.7,0,0,1,0,1,208,20.8,1,4,3,3,6.8,17073,14258,1425.8,-538,-2167,1
7578,-2870,-2023,1564.9,15649,17686,7.0,5,5,4,199,19.9,0,0,0,1,1,229,22.9,1,14,10,10,7.2,19709,18519,1851.9,2023,2870,0
7579,-1962,-2464,1465.9,14659,16241,6.6,4,4,3,192,19.2,0,0,1,0,0,244,24.4,0,6,6,6,7.0,18705,16621,1662.1,2464,1962,1
7580,-704,-531,1598.3,15983,18335,7.2,5,5,7,229,22.9,1,1,0,1,0,205,20.5,0,10,7,7,7.2,18866,16687,1668.7,531,704,0
7581,946,594,1586.8,15868,18299,6.8,4,4,3,222,22.2,1,0,1,0,1,213,21.3,1,4,4,4,6.8,17705,14922,1492.2,-594,-946,1
7582,-496,-1184,1673.2,16732,16963,6.8,9,9,8,208,20.8,1,1,0,1,0,186,18.6,0,9,8,8,7.0,18147,17228,1722.8,1184,496,0
7583,-5395,-5287,1436.6,14366,14866,6.0,4,4,5,171,17.1,0,0,1,0,1,217,21.7,2,18,16,16,7.4,20153,19761,1976.1,5287,5395,0
7584,59,-107,1603.7,16037,18383,7.2,6,6,5,207,20.7,0,0,0,1,1,229,22.9,1,7,6,6,7.0,18490,15978,1597.8,107,-59,1
7585,1550,1042,1764.3,17643,17908,6.8,9,9,9,218,21.8,0,0,0,1,1,183,18.3,2,8,6,6,6.6,16866,16093,1609.3,-1042,-1550,1
7586,-2160,85,1426.1,14261,17724,7.0,1,1,3,198,19.8,1,1,0,1,0,207,20.7,0,11,6,6,6.8,17639,16421,1642.1,-85,2160,0
7587,-1874,-1182,1593.9,15939,17619,6.8,4,4,3,253,25.3,0,0,0,1,0,221,22.1,1,7,11,11,7.0,18801,17813,1781.3,1182,1874,0
7588,-1854,-817,1548.7,15487,18816,7.0,3,3,3,238,23.8,0,0,0,1,1,232,23.2,2,6,6,6,7.2,19633,17341,1734.1,817,1854,0
7589,103,63,1660.1,16601,16246,6.2,8,8,8,196,19.6,1,1,0,1,0,194,19.4,0,6,8,8,6.4,16183,16498,1649.8,-63,-103,0
7590,2575,997,1704.8,17048,17678,6.6,4,4,3,206,20.6,1,0,1,0,1,214,21.4,1,4,3,3,6.8,16681,14473,1447.3,-997,-2575,1
7591,3048,2219,1832.8,18328,18180,7.0,7,7,12,223,22.3,2,1,0,1,0,195,19.5,0,5,5,5,6.6,15961,15280,1528.0,-2219,-3048,1
7592,-2049,-1230,1737.5,17375,18610,6.8,7,7,7,222,22.2,0,0,1,0,1,236,23.6,2,10,11,11,7.4,19840,19424,1942.4,1230,2049,0
7593,2139,850,1655.6,16556,16868,6.6,7,7,9,215,21.5,0,0,0,1,1,176,17.6,1,4,4,4,6.4,16018,14417,1441.7,-850,-2139,1
7594,7980,4916,2188.3,21883,20941,7.8,15,15,17,252,25.2,1,1,1,0,0,193,19.3,0,0,2,2,6.4,16025,13903,1390.3,-4916,-7980,1
7595,1103,1117,1738.2,17382,19283,7.2,9,9,11,220,22.0,0,0,1,0,0,209,20.9,0,10,7,7,7.2,18166,16279,1627.9,-1117,-1103,0
7596,6547,2553,2079.5,20795,18944,7.2,13,13,15,249,24.9,2,1,0,1,0,179,17.9,0,1,3,3,6.6,16391,14248,1424.8,-2553,-6547,1
7597,-2472,-554,1546.9,15469,17314,6.6,4,4,3,234,23.4,0,0,0,1,1,227,22.7,2,8,9,9,6.8,17868,17941,1794.1,554,2472,0
7598,1464,179,1795.1,17951,18755,7.2,9,9,10,228,22.8,1,1,1,0,0,233,23.3,1,7,6,6,6.8,18576,16487,1648.7,-179,-1464,1
7599,-4683,-3444,1520.5,15205,15267,6.4,6,6,6,166,16.6,0,0,0,1,1,220,22.0,1,15,15,15,7.2,18711,19888,1988.8,3444,4683,0
7600,4277,3340,1783.5,17835,18812,7.2,9,9,9,231,23.1,1,1,1,0,0,207,20.7,1,0,0,0,6.2,15472,13558,1355.8,-3340,-4277,1
7601,1870,1791,1732.9,17329,19681,7.4,7,7,8,224,22.4,0,0,1,0,1,243,24.3,1,3,4,4,6.8,17890,15459,1545.9,-1791,-1870,1
7602,499,-2,1499.2,14992,17212,6.8,3,3,3,217,21.7,2,1,1,0,0,230,23.0,0,3,2,2,7.0,17214,14493,1449.3,2,-499,1
7603,832,903,1703.3,17033,17938,7.0,8,8,7,232,23.2,0,0,1,0,1,228,22.8,2,8,5,5,6.8,17035,16201,1620.1,-903,-832,1
7604,1782,2856,1753.5,17535,19338,7.2,9,9,4,236,23.6,1,0,0,1,1,207,20.7,1,6,5,5,6.8,16482,15753,1575.3,-2856,-1782,0
7605,-177,-308,1764.5,17645,18506,7.0,9,9,10,201,20.1,0,0,1,0,1,206,20.6,1,11,11,11,7.4,18814,17822,1782.2,308,177,0
7606,-2692,-2753,1652.3,16523,17836,7.0,7,7,6,219,21.9,0,0,0,1,1,176,17.6,1,12,15,15,7.6,20589,19215,1921.5,2753,2692,0
7607,-1976,-2992,1463.0,14630,16426,6.4,4,4,4,188,18.8,0,0,0,1,1,230,23.0,1,7,7,7,7.4,19418,16606,1660.6,2992,1976,0
7608,-642,311,1761.7,17617,18621,7.0,9,9,9,245,24.5,1,1,0,1,0,236,23.6,0,11,8,8,6.8,18310,18259,1825.9,-311,642,0
7609,1051,-1411,1814.2,18142,16864,6.8,7,7,10,209,20.9,1,0,1,0,1,183,18.3,1,8,11,11,7.2,18275,17091,1709.1,1411,-1051,0
7610,932,-534,1606.8,16068,17607,6.6,4,4,6,235,23.5,0,0,1,0,0,241,24.1,0,2,2,2,7.0,18141,15136,1513.6,534,-932,1
7611,1197,-947,1804.1,18041,17904,7.0,5,5,5,229,22.9,1,0,1,0,1,224,22.4,1,7,6,6,7.4,18851,16844,1684.4,947,-1197,0
7612,2858,2734,1758.3,17583,18536,7.2,11,11,11,223,22.3,1,0,1,0,0,190,19.0,0,2,4,4,6.4,15802,14725,1472.5,-2734,-2858,1
7613,202,686,1538.1,15381,17303,6.8,4,4,4,198,19.8,1,0,0,1,0,214,21.4,0,6,4,4,6.6,16617,15179,1517.9,-686,-202,1
7614,-688,-1113,1592.9,15929,17996,7.0,3,3,4,236,23.6,1,1,1,0,0,269,26.9,0,4,4,4,7.2,19109,16617,1661.7,1113,688,0
7615,6289,3996,2113.2,21132,19941,7.6,13,13,13,217,21.7,1,1,1,0,0,179,17.9,0,6,5,5,6.4,15945,14843,1484.3,-3996,-6289,1
7616,-4075,-3154,1402.2,14022,16586,6.8,1,1,1,223,22.3,0,0,0,1,1,211,21.1,2,7,8,8,7.2,19740,18097,1809.7,3154,4075,0
7617,651,2427,1678.6,16786,18389,7.0,8,8,7,250,25.0,1,1,0,1,0,201,20.1,1,3,3,3,6.4,15962,16135,1613.5,-2427,-651,0
7618,-1882,-1917,1717.1,17171,18333,6.8,6,6,8,254,25.4,0,0,0,1,1,218,21.8,2,6,11,11,7.6,20250,19053,1905.3,1917,1882,0
7619,-695,-683,1600.4,16004,18381,7.0,6,6,6,216,21.6,1,1,1,0,0,240,24.0,0,6,6,6,7.0,19064,16699,1669.9,683,695,1
7620,711,1614,1604.3,16043,18432,7.0,4,4,4,237,23.7,1,0,0,1,1,209,20.9,1,5,3,3,6.8,16818,15332,1533.2,-1614,-711,0
